"Step","ddqn_yf52szb3 - Ask Price","ddqn_yf52szb3 - Ask Price__MIN","ddqn_yf52szb3 - Ask Price__MAX"
"76934","100.02","100.02","100.02"
"77006","100.00999999999999","100.00999999999999","100.00999999999999"
"77044","99.99000000000001","99.99000000000001","99.99000000000001"
"77243","100.02","100.02","100.02"
"77293","100.05","100.05","100.05"
"77337","99.99000000000001","99.99000000000001","99.99000000000001"
"77338","99.98","99.98","99.98"
"77473","100","100","100"
"77746","100.03999999999999","100.03999999999999","100.03999999999999"
"77772","100.00999999999999","100.00999999999999","100.00999999999999"
"77822","99.99","99.99","99.99"
"77925","100.03","100.03","100.03"
"77945","100","100","100"
"77990","100.01","100.01","100.01"
"78048","100","100","100"
"78060","100","100","100"
"78068","100.03","100.03","100.03"
"78261","100.01","100.01","100.01"
"78328","100.02","100.02","100.02"
"78335","100.00999999999999","100.00999999999999","100.00999999999999"
"78401","100.02","100.02","100.02"
"78545","100","100","100"
"78794","99.98","99.98","99.98"
"78830","100.03","100.03","100.03"
"78989","100.02","100.02","100.02"
"79001","100.00999999999999","100.00999999999999","100.00999999999999"
"79002","100","100","100"
"79009","100.00999999999999","100.00999999999999","100.00999999999999"
"79219","100.03999999999999","100.03999999999999","100.03999999999999"
"79263","100.03","100.03","100.03"
"79366","100.03","100.03","100.03"
"79485","100.02","100.02","100.02"
"79489","100.02","100.02","100.02"
"79547","100.02","100.02","100.02"
"79583","100.02","100.02","100.02"
"79652","100.00999999999999","100.00999999999999","100.00999999999999"
"79756","100.02","100.02","100.02"
"79835","100.05","100.05","100.05"
"80013","100.06","100.06","100.06"
"80088","100.02","100.02","100.02"
"80609","100.00999999999999","100.00999999999999","100.00999999999999"
"80709","100.00999999999999","100.00999999999999","100.00999999999999"
"81167","100.03999999999999","100.03999999999999","100.03999999999999"
"81216","100.03999999999999","100.03999999999999","100.03999999999999"
"81370","100.03","100.03","100.03"
"81422","100.02","100.02","100.02"
"81604","100.03999999999999","100.03999999999999","100.03999999999999"
"81645","100.03999999999999","100.03999999999999","100.03999999999999"
"81774","100.00999999999999","100.00999999999999","100.00999999999999"
"81920","100.03999999999999","100.03999999999999","100.03999999999999"
"81923","100.03","100.03","100.03"
"81982","100.03","100.03","100.03"
"82292","100.02","100.02","100.02"
"82502","100.05","100.05","100.05"
"82527","100.02","100.02","100.02"
"82636","100.05","100.05","100.05"
"82914","100.03","100.03","100.03"
"83038","100","100","100"
"83262","100.03999999999999","100.03999999999999","100.03999999999999"
"83286","100.02","100.02","100.02"
"83322","100.03","100.03","100.03"
"83382","100.03","100.03","100.03"
"83402","100.02","100.02","100.02"
"83500","100.03","100.03","100.03"
"83540","100.03999999999999","100.03999999999999","100.03999999999999"
"83607","100.07000000000001","100.07000000000001","100.07000000000001"
"83645","100.06","100.06","100.06"
"83708","99.99","99.99","99.99"
"84324","100.02","100.02","100.02"
"84339","100.03","100.03","100.03"
"84344","100.09","100.09","100.09"
"84467","100.02","100.02","100.02"
"84554","100.03999999999999","100.03999999999999","100.03999999999999"
"84703","99.98","99.98","99.98"
"84989","100.03999999999999","100.03999999999999","100.03999999999999"
"85089","100.02","100.02","100.02"
"85159","100","100","100"
"85236","100.02","100.02","100.02"
"85259","100.03","100.03","100.03"
"85290","100","100","100"
"85332","100.03999999999999","100.03999999999999","100.03999999999999"
"85483","100.03","100.03","100.03"
"85663","100.05","100.05","100.05"
"85690","100.02","100.02","100.02"
"85757","100.03999999999999","100.03999999999999","100.03999999999999"
"85925","100","100","100"
"85936","100.03","100.03","100.03"
"86037","100","100","100"
"86056","100.00999999999999","100.00999999999999","100.00999999999999"
"86094","100.02","100.02","100.02"
"86096","100.00999999999999","100.00999999999999","100.00999999999999"
"86109","100.03","100.03","100.03"
"86176","100.03","100.03","100.03"
"86383","100.01","100.01","100.01"
"86492","100","100","100"
"86610","100.00999999999999","100.00999999999999","100.00999999999999"
"86786","100.03","100.03","100.03"
"86805","100.03999999999999","100.03999999999999","100.03999999999999"
"86840","100.00999999999999","100.00999999999999","100.00999999999999"
"86902","100.05","100.05","100.05"
"86913","100.03999999999999","100.03999999999999","100.03999999999999"
"87003","100.02","100.02","100.02"
"87266","100.02","100.02","100.02"
"87273","100.05","100.05","100.05"
"87378","100.03999999999999","100.03999999999999","100.03999999999999"
"87428","100.02","100.02","100.02"
"87562","99.99","99.99","99.99"
"87680","100.02","100.02","100.02"
"87701","100.03999999999999","100.03999999999999","100.03999999999999"
"87765","100.03","100.03","100.03"
"88108","100.02","100.02","100.02"
"88214","100.03999999999999","100.03999999999999","100.03999999999999"
"88316","100.02","100.02","100.02"
"88394","100.01","100.01","100.01"
"88533","100.03","100.03","100.03"
"88656","100.07000000000001","100.07000000000001","100.07000000000001"
"88759","100.02","100.02","100.02"
"88887","100.02","100.02","100.02"
"88911","100","100","100"
"88943","100.03999999999999","100.03999999999999","100.03999999999999"
"88972","99.99","99.99","99.99"
"89084","100","100","100"
"89172","100.02","100.02","100.02"
"89284","100.02","100.02","100.02"
"89348","100.03","100.03","100.03"
"89469","100.00999999999999","100.00999999999999","100.00999999999999"
"89619","99.99","99.99","99.99"
"89773","100.03","100.03","100.03"
"89897","100.03","100.03","100.03"
"90121","100.02","100.02","100.02"
"90125","100","100","100"
"90284","100.01","100.01","100.01"
"90354","100.02","100.02","100.02"
"90455","99.99","99.99","99.99"
"90618","100","100","100"
"90784","100.06","100.06","100.06"
"90943","100.03","100.03","100.03"
"91121","100.05","100.05","100.05"
"91207","100.02","100.02","100.02"
"91269","99.95","99.95","99.95"
"91283","100.00999999999999","100.00999999999999","100.00999999999999"
"91624","100.03999999999999","100.03999999999999","100.03999999999999"
"91646","100.03","100.03","100.03"
"91655","100.02","100.02","100.02"
"91688","100.02","100.02","100.02"
"91699","100.00999999999999","100.00999999999999","100.00999999999999"
"91896","100.04","100.04","100.04"
"91905","100.03999999999999","100.03999999999999","100.03999999999999"
"91946","100.03","100.03","100.03"
"91966","100.03","100.03","100.03"
"91986","100.01","100.01","100.01"
"92114","100.06","100.06","100.06"
"92194","99.99","99.99","99.99"
"92197","100","100","100"
"92239","100.00999999999999","100.00999999999999","100.00999999999999"
"92543","100.08","100.08","100.08"
"92695","100.05","100.05","100.05"
"92702","100.00999999999999","100.00999999999999","100.00999999999999"
"92919","100.01","100.01","100.01"
"92973","100.00999999999999","100.00999999999999","100.00999999999999"
"93130","100.03999999999999","100.03999999999999","100.03999999999999"
"93268","99.98","99.98","99.98"
"93329","100.03999999999999","100.03999999999999","100.03999999999999"
"93542","100","100","100"
"93580","100.03","100.03","100.03"
"93725","100.03999999999999","100.03999999999999","100.03999999999999"
"93765","100.00999999999999","100.00999999999999","100.00999999999999"
"93789","100.03","100.03","100.03"
"93896","99.97","99.97","99.97"
"93922","100.03999999999999","100.03999999999999","100.03999999999999"
"93964","100.03999999999999","100.03999999999999","100.03999999999999"
"93975","99.99","99.99","99.99"
"94045","100.07","100.07","100.07"
"94203","100.02","100.02","100.02"
"94266","100.03","100.03","100.03"
"94366","100.03","100.03","100.03"
"94385","100.02","100.02","100.02"
"94422","100.03","100.03","100.03"
"94482","100.03","100.03","100.03"
"94491","100.02","100.02","100.02"
"94617","100.05","100.05","100.05"
"94650","100.02","100.02","100.02"
"94691","100.03","100.03","100.03"
"94700","100.00999999999999","100.00999999999999","100.00999999999999"
"94789","100.03","100.03","100.03"
"94830","100.02","100.02","100.02"
"94878","100.10000000000001","100.10000000000001","100.10000000000001"
"95151","100.00999999999999","100.00999999999999","100.00999999999999"
"95168","100.02","100.02","100.02"
"95197","100.07","100.07","100.07"
"95229","100.00999999999999","100.00999999999999","100.00999999999999"
"95269","100.02","100.02","100.02"
"95389","100.02","100.02","100.02"
"95402","100.05","100.05","100.05"
"95470","100.03999999999999","100.03999999999999","100.03999999999999"
"95487","100.00999999999999","100.00999999999999","100.00999999999999"
"95495","100.09","100.09","100.09"
"95668","100.02","100.02","100.02"
"95675","100.05","100.05","100.05"
"95682","100.02","100.02","100.02"
"95696","100.05","100.05","100.05"
"95705","100.03999999999999","100.03999999999999","100.03999999999999"
"95763","100.05","100.05","100.05"
"95791","100.03999999999999","100.03999999999999","100.03999999999999"
"95819","100.02","100.02","100.02"
"95827","100.02","100.02","100.02"
"95888","100.02","100.02","100.02"
"96357","100.03999999999999","100.03999999999999","100.03999999999999"
"96554","100.03999999999999","100.03999999999999","100.03999999999999"
"96595","100.03","100.03","100.03"
"96728","100.00999999999999","100.00999999999999","100.00999999999999"
"96770","100.00999999999999","100.00999999999999","100.00999999999999"
"96785","100.07000000000001","100.07000000000001","100.07000000000001"
"96810","100","100","100"
"96875","100.03","100.03","100.03"
"97011","100.03","100.03","100.03"
"97023","100.03","100.03","100.03"
"97058","100.03","100.03","100.03"
"97191","100","100","100"
"97211","100.03","100.03","100.03"
"97332","100.02","100.02","100.02"
"97508","100.03","100.03","100.03"
"97605","100","100","100"
"97734","100.02","100.02","100.02"
"97822","100.00999999999999","100.00999999999999","100.00999999999999"
"97995","99.98","99.98","99.98"
"97998","100.03","100.03","100.03"
"98259","100.03","100.03","100.03"
"98298","100.00999999999999","100.00999999999999","100.00999999999999"
"98580","100","100","100"
"98594","100.03","100.03","100.03"
"98750","100.02","100.02","100.02"
"99076","100.09","100.09","100.09"
"99198","100.03","100.03","100.03"
"99268","100.00999999999999","100.00999999999999","100.00999999999999"
"99349","100.02","100.02","100.02"
"99436","100.00999999999999","100.00999999999999","100.00999999999999"
"99553","100.00999999999999","100.00999999999999","100.00999999999999"
"99600","100.00999999999999","100.00999999999999","100.00999999999999"
"99613","100.05","100.05","100.05"
"99631","100.03","100.03","100.03"
"99734","100.00999999999999","100.00999999999999","100.00999999999999"
"99783","100.05","100.05","100.05"
"99832","100.03999999999999","100.03999999999999","100.03999999999999"
"100139","100.00999999999999","100.00999999999999","100.00999999999999"
"100162","100.06","100.06","100.06"
"100235","100.00999999999999","100.00999999999999","100.00999999999999"
"100260","100.05","100.05","100.05"
"100346","99.98","99.98","99.98"
"100519","100.06","100.06","100.06"
"100596","100.06","100.06","100.06"
"100750","100.02","100.02","100.02"
"101125","99.96","99.96","99.96"
"101271","100.04","100.04","100.04"
"101296","100","100","100"
"101387","100.05","100.05","100.05"
"101428","100.03","100.03","100.03"
"101499","100.02","100.02","100.02"
"101585","99.99","99.99","99.99"
"101697","100.03","100.03","100.03"
"101794","99.99","99.99","99.99"
"101837","100.00999999999999","100.00999999999999","100.00999999999999"
"101947","100.06","100.06","100.06"
"101954","100","100","100"
"102070","100.03999999999999","100.03999999999999","100.03999999999999"
"102094","100.00999999999999","100.00999999999999","100.00999999999999"
"102119","100.00999999999999","100.00999999999999","100.00999999999999"
"102149","100.00999999999999","100.00999999999999","100.00999999999999"
"102186","100.02","100.02","100.02"
"102228","100.02","100.02","100.02"
"102293","100.03","100.03","100.03"
"102615","100","100","100"
"102908","100.03999999999999","100.03999999999999","100.03999999999999"
"103150","100.02","100.02","100.02"
"103404","100.03999999999999","100.03999999999999","100.03999999999999"
"103517","100.00999999999999","100.00999999999999","100.00999999999999"
"103557","100.05","100.05","100.05"
"103689","100.08","100.08","100.08"
"103813","100.03999999999999","100.03999999999999","100.03999999999999"
"103958","100.02","100.02","100.02"
"104443","100.01","100.01","100.01"
"104513","100.02","100.02","100.02"
"104520","100.03","100.03","100.03"
"104554","100.05","100.05","100.05"
"104790","100.03","100.03","100.03"
"104793","100.03999999999999","100.03999999999999","100.03999999999999"
"104838","100.03","100.03","100.03"
"105051","100.00999999999999","100.00999999999999","100.00999999999999"
"105059","100.01","100.01","100.01"
"105096","100.03","100.03","100.03"
"105550","100.03999999999999","100.03999999999999","100.03999999999999"
"105748","100","100","100"
"105812","100.05","100.05","100.05"
"106015","100.02","100.02","100.02"
"106116","99.96","99.96","99.96"
"106373","100.03","100.03","100.03"
"106436","100.03999999999999","100.03999999999999","100.03999999999999"
"106454","100","100","100"
"106496","100.03","100.03","100.03"
"106525","99.99","99.99","99.99"
"106539","100.04","100.04","100.04"
"106583","100.05","100.05","100.05"
"106698","100.00999999999999","100.00999999999999","100.00999999999999"
"106708","100.05","100.05","100.05"
"107065","100.06","100.06","100.06"
"107182","100.00999999999999","100.00999999999999","100.00999999999999"
"107316","100.02","100.02","100.02"
"107363","100.03","100.03","100.03"
"107366","100.03999999999999","100.03999999999999","100.03999999999999"
"107370","100.01","100.01","100.01"
"107385","99.99","99.99","99.99"
"107465","100.00999999999999","100.00999999999999","100.00999999999999"
"107505","100.02","100.02","100.02"
"107578","100.03","100.03","100.03"
"107675","100.05","100.05","100.05"
"107901","100.00999999999999","100.00999999999999","100.00999999999999"
"108037","100.02","100.02","100.02"
"108228","100.02","100.02","100.02"
"108252","99.99","99.99","99.99"
"108283","100.03","100.03","100.03"
"108301","100.03999999999999","100.03999999999999","100.03999999999999"
"108400","100.02","100.02","100.02"
"108517","100.03999999999999","100.03999999999999","100.03999999999999"
"108661","100.08","100.08","100.08"
"108717","100.01","100.01","100.01"
"108796","100.00999999999999","100.00999999999999","100.00999999999999"
"109718","100.03","100.03","100.03"
"110066","100.01","100.01","100.01"
"110429","100.02","100.02","100.02"
"110454","100","100","100"
"110772","100.05","100.05","100.05"
"110889","100.02","100.02","100.02"
"111019","100.03","100.03","100.03"
